,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_zsn_t[0, 35]",-1.261092,0.108019,-1.457756,-1.060159,0.001347,0.001199,6547.438774,4647.120087,1.000412
"theta_zsn_t[0, 36]",-0.915252,0.1587,-1.201225,-0.607436,0.001627,0.002014,9766.551964,5382.814948,1.000298
"theta_zsn_t[0, 37]",-1.893353,0.153266,-2.177172,-1.60156,0.001775,0.00188,7480.053389,5895.234734,1.001359
"theta_zsn_t[0, 38]",-0.125146,0.237356,-0.543606,0.341057,0.002786,0.002821,8042.015331,5571.605541,1.000084
"theta_zsn_t[0, 39]",-0.440512,0.041979,-0.51898,-0.361988,0.000594,0.000466,5008.186443,5836.722293,1.000267
"theta_zsn_t[0, 40]",-0.557834,0.058217,-0.667118,-0.447717,0.000721,0.000628,6511.42603,5892.579563,1.001545
"theta_zsn_t[0, 41]",-1.087103,0.071219,-1.221634,-0.955248,0.001126,0.000713,4005.77084,5229.466746,1.001163
"theta_zsn_t[0, 42]",-0.553478,0.101999,-0.746892,-0.367243,0.001116,0.001223,8368.662024,5424.290076,1.001478
"theta_zsn_t[0, 43]",-1.344419,0.188443,-1.68987,-0.975214,0.001948,0.002195,9409.576117,5808.637478,1.000282
"theta_zsn_t[0, 44]",-1.254101,0.178237,-1.591622,-0.925115,0.002234,0.002279,6816.122449,5309.763488,0.999945
"theta_zsn_t[0, 45]",-0.585017,0.091127,-0.757616,-0.414307,0.001043,0.001004,7631.872586,5794.21431,1.000267
"theta_zsn_t[0, 46]",-0.473994,0.088521,-0.638975,-0.307839,0.001051,0.001019,7099.01508,5781.758496,1.001669
"theta_zsn_t[0, 47]",-0.100315,0.064298,-0.214769,0.026109,0.000775,0.000655,6900.801012,6382.390096,1.000272
"theta_zsn_t[0, 48]",-0.074361,0.117149,-0.291847,0.148162,0.001212,0.001491,9513.908378,4487.351864,1.001195
"theta_zsn_t[0, 49]",-0.378249,0.061766,-0.494551,-0.263332,0.000705,0.00069,7674.585155,6495.857427,1.000526
"theta_zsn_t[0, 50]",-0.787344,0.065146,-0.905911,-0.661013,0.000898,0.000734,5263.003205,5486.793491,1.000913
"theta_zsn_t[0, 51]",-1.151939,0.078993,-1.302302,-1.008209,0.001113,0.000795,5096.411754,5936.56587,1.000289
"theta_zsn_t[0, 52]",0.111597,0.287804,-0.436291,0.601711,0.005202,0.003758,3159.154169,4710.11696,1.000227
"theta_zsn_t[0, 53]",0.480199,0.201143,0.105405,0.844496,0.002904,0.003262,5420.716837,3780.622992,1.000779
"theta_zsn_t[0, 54]",0.963104,0.217827,0.568751,1.37021,0.002284,0.002733,9591.195253,5909.174059,1.000538
"theta_zsn_t[0, 55]",0.52562,0.193933,0.174591,0.904534,0.001982,0.002327,10166.605469,5418.381543,1.00054
"theta_zsn_t[0, 56]",-2.227813,0.182915,-2.588658,-1.906095,0.002753,0.002045,4486.303964,4715.050698,1.000727
"theta_zsn_t[0, 57]",-1.363742,0.154131,-1.652723,-1.067905,0.001686,0.001741,8345.432384,5722.812844,1.000241
"theta_zsn_t[0, 58]",-1.42555,0.122472,-1.650431,-1.189499,0.001456,0.001384,7131.726198,5438.968714,1.000097
"theta_zsn_t[0, 59]",-1.201975,0.146879,-1.47289,-0.91951,0.001617,0.001776,8341.842044,5605.806648,1.000794
"theta_zsn_t[0, 60]",-0.779477,0.083608,-0.942306,-0.627441,0.000913,0.000973,8459.556068,5453.654853,1.000047
"theta_zsn_t[0, 61]",-1.256146,0.085056,-1.409354,-1.089395,0.001376,0.000899,3809.256466,4907.994269,1.000707
"theta_zsn_t[0, 62]",-0.82981,0.165864,-1.135162,-0.513871,0.001801,0.002306,8771.020636,4898.895074,1.000543
"theta_zsn_t[0, 63]",-1.414986,0.146076,-1.673098,-1.123416,0.00159,0.001681,8465.130354,5997.276919,0.999935
"theta_zsn_t[0, 64]",-0.703066,0.521293,-1.63161,0.282214,0.006704,0.007343,6799.062531,3973.177541,1.000524
"theta_zsn_t[0, 65]",-0.949991,0.482347,-1.803696,0.001638,0.005663,0.006456,8083.054093,4965.621519,1.000477
"theta_zsn_t[0, 66]",-1.235138,0.450376,-2.050101,-0.384631,0.004971,0.007112,8953.961698,4920.969488,1.000686
"theta_zsn_t[0, 67]",-0.990256,0.157086,-1.291433,-0.695623,0.001757,0.00189,8123.551003,5153.053505,1.000298
"theta_zsn_t[0, 68]",-1.604661,0.143901,-1.885297,-1.342469,0.001525,0.001704,8885.321569,5680.679187,1.001389
"theta_zsn_t[0, 69]",-0.876586,0.09357,-1.044954,-0.694194,0.001112,0.001003,7118.211705,5963.930243,1.001363
"theta_zsn_t[0, 70]",-0.946685,0.180769,-1.298538,-0.6196,0.001944,0.002281,8769.233205,5558.821972,1.000677
"theta_zsn_t[0, 71]",-0.65017,0.197782,-1.02674,-0.280235,0.002256,0.002364,7911.398867,5869.875042,1.000969
"theta_zsn_t[0, 72]",-0.170331,0.124954,-0.399533,0.069039,0.001399,0.001527,8020.148115,5355.057979,1.000157
"theta_zsn_t[0, 73]",0.307647,0.519568,-0.666671,1.304543,0.006174,0.006578,7272.635251,5153.56562,1.000362
"theta_zsn_t[0, 74]",-1.043399,0.156141,-1.33156,-0.749626,0.001619,0.001855,9430.981527,5483.810781,1.000437
"theta_zsn_t[0, 75]",-1.134411,0.157966,-1.425487,-0.833721,0.001741,0.002056,8385.364434,5269.984752,1.000444
"theta_zsn_t[0, 76]",-2.262479,0.175514,-2.601009,-1.938073,0.00207,0.00206,7223.00992,5565.976414,1.000704
"theta_zsn_t[0, 77]",-1.597141,0.157455,-1.883419,-1.299614,0.001714,0.001832,8427.727015,6122.861156,1.000443
"theta_zsn_t[0, 78]",-0.147551,0.23723,-0.59237,0.291831,0.002636,0.00301,8715.092934,5280.300996,1.001274
"theta_zsn_t[0, 79]",-1.918465,0.164186,-2.220685,-1.593851,0.001985,0.001887,6928.000755,5621.745072,1.001012
"theta_zsn_t[0, 80]",-1.441458,0.152826,-1.728499,-1.155087,0.001689,0.001831,8218.029157,5481.955941,1.000397
"theta_zsn_t[0, 81]",-0.688715,0.165846,-1.00461,-0.379381,0.001728,0.002113,9576.512467,5559.604421,1.000495
"theta_zsn_t[0, 82]",-0.527783,0.178894,-0.861558,-0.195005,0.001964,0.002219,8895.260212,4733.290046,1.000365
"theta_zsn_t[0, 83]",-0.430564,0.175797,-0.754334,-0.090565,0.001774,0.002061,9974.243918,6136.946351,0.999916
"theta_zsn_t[0, 84]",-0.983454,0.266737,-1.486986,-0.483299,0.003331,0.004544,6988.256673,4553.915207,1.001447
"theta_zsn_t[0, 85]",-0.935498,0.156967,-1.238607,-0.653062,0.001689,0.001909,8823.591163,5750.926604,1.000459
"theta_zsn_t[0, 86]",-0.101151,0.147016,-0.359706,0.179552,0.002298,0.001341,4091.07331,5984.374625,1.000273
"theta_zsn_t[0, 87]",-0.089561,0.17737,-0.446829,0.207093,0.004722,0.002302,1470.043978,1968.142672,1.002791
"theta_zsn_t[0, 88]",-0.121747,0.155027,-0.410781,0.177601,0.001523,0.001927,10387.341651,5719.053558,0.999874
"theta_zsn_t[0, 89]",-0.423815,0.153634,-0.714269,-0.127914,0.001573,0.00194,9542.063723,5615.902517,1.000108
"theta_zsn_t[0, 90]",-0.038501,0.124367,-0.271914,0.199105,0.001219,0.001596,10443.700248,5959.194214,1.00029
"theta_zsn_t[0, 91]",-0.322404,0.15683,-0.606347,-0.017816,0.001677,0.002202,8887.417698,5437.455428,1.00001
"theta_zsn_t[0, 92]",0.150553,0.221244,-0.290126,0.533825,0.002894,0.004031,7119.322721,4127.700627,1.00034
"theta_zsn_t[0, 93]",-2.464761,0.191306,-2.834601,-2.118732,0.002165,0.002373,7848.858928,4504.497443,1.000226
"theta_zsn_t[0, 94]",-0.928353,0.158771,-1.220705,-0.620913,0.001688,0.001976,9109.041351,5525.769948,1.00086
"theta_zsn_t[0, 95]",-0.716088,0.106216,-0.919,-0.519817,0.001255,0.001263,7321.201638,5127.739748,1.000407
"theta_zsn_t[0, 96]",-0.861422,0.116877,-1.075479,-0.637338,0.001353,0.00136,7714.680077,5397.166568,0.999931
"theta_zsn_t[0, 97]",-0.777774,0.176757,-1.094704,-0.433093,0.001948,0.00224,8496.351788,5359.935986,1.000191
"theta_zsn_t[0, 98]",-1.181009,0.099897,-1.371249,-1.000387,0.00137,0.001057,5345.649455,5688.569429,1.000297
"theta_zsn_t[0, 99]",-1.398514,0.148245,-1.664079,-1.10611,0.001868,0.001706,6307.176229,5458.51593,1.002526
"theta_zsn_t[0, 100]",-1.338007,0.155117,-1.628623,-1.047656,0.001696,0.001832,8369.508445,5453.769086,1.001122
"theta_zsn_t[0, 101]",-1.094928,0.184675,-1.454638,-0.767923,0.001949,0.002183,9032.889953,5540.382444,1.00065
"theta_zsn_t[0, 102]",-0.681294,0.068517,-0.811879,-0.557633,0.000857,0.0007,6399.666602,5735.656618,1.00002
"theta_zsn_t[0, 103]",-1.045991,0.081615,-1.198875,-0.891745,0.001137,0.000801,5156.620886,6120.412609,1.000174
"theta_zsn_t[0, 104]",-0.489063,0.065444,-0.614102,-0.36641,0.000788,0.0007,6906.117042,6222.688025,1.000352
"theta_zsn_t[0, 105]",-1.040743,0.15883,-1.331362,-0.736027,0.001676,0.001812,8988.968005,5542.935091,1.00039
"theta_zsn_t[0, 106]",-1.699836,0.148263,-1.974409,-1.424238,0.001733,0.001787,7395.160828,5144.109054,1.000981
"theta_zsn_t[0, 107]",-0.598134,0.215134,-0.985249,-0.180879,0.002261,0.002793,9569.953605,5443.968824,1.000687
"theta_zsn_t[0, 108]",-0.873982,0.094426,-1.051062,-0.699718,0.001118,0.001101,7142.410165,5702.831567,1.001407
"theta_zsn_t[0, 109]",-0.865878,0.122605,-1.095493,-0.637588,0.001225,0.001384,10014.006306,6177.027444,1.000136
"theta_zsn_t[0, 110]",-0.543903,0.077236,-0.687019,-0.400651,0.00095,0.000886,6625.2249,5497.897382,1.000522
"theta_zsn_t[0, 111]",-0.30456,0.059105,-0.415684,-0.193108,0.000685,0.000639,7436.562073,5418.502321,1.000024
"theta_zsn_t[0, 112]",-0.146294,0.062576,-0.261831,-0.025392,0.000878,0.000652,5081.774312,5976.949789,1.000918
"theta_zsn_t[0, 113]",-0.064047,0.056978,-0.173894,0.03897,0.000841,0.000568,4598.364414,6181.429198,1.000453
"theta_zsn_t[0, 114]",0.230661,0.072309,0.097429,0.36666,0.000828,0.00075,7667.85705,6327.710791,0.999903
"theta_zsn_t[0, 115]",-0.079549,0.791873,-1.576617,1.406098,0.008751,0.009436,8196.277652,5662.546314,1.000342
"theta_zsn_t[0, 116]",0.28604,0.119009,0.069119,0.514283,0.001232,0.001554,9596.60691,5112.154803,1.000002
"theta_zsn_t[0, 117]",0.336293,0.15039,0.067205,0.627661,0.001635,0.002062,9242.492051,5550.557809,1.000015
"theta_zsn_t[0, 118]",0.210722,0.14344,-0.055877,0.487376,0.001539,0.00172,8797.540681,5606.541565,1.000011
"theta_zsn_t[0, 119]",-0.038426,0.151942,-0.335267,0.227188,0.00187,0.002479,7278.871779,4842.523753,1.000174
"theta_zsn_t[0, 120]",-0.927134,0.065913,-1.052571,-0.805843,0.000941,0.000663,4923.906534,6130.176209,1.000281
"theta_zsn_t[0, 121]",-0.478522,0.052205,-0.57609,-0.381437,0.00071,0.000508,5418.049748,6119.143754,1.000662
"theta_zsn_t[0, 122]",-0.782191,0.063286,-0.894241,-0.65625,0.000866,0.000665,5344.560546,6099.094096,1.000034
"theta_zsn_t[0, 123]",2.102847,0.378064,1.38666,2.833078,0.00793,0.008208,2322.078582,2075.352977,1.002684
"theta_zsn_t[0, 124]",0.612023,0.21079,0.222175,1.00339,0.002363,0.003731,9115.960697,4720.815265,0.999954
"theta_zsn_t[0, 125]",0.4241,0.190277,0.071959,0.789656,0.001968,0.00252,10201.522476,5050.983817,1.000095
"theta_zsn_t[0, 126]",0.974589,0.309678,0.461436,1.570725,0.005178,0.004684,4136.631477,3501.055606,1.000001
"theta_zsn_t[0, 127]",1.728711,0.676036,0.487446,3.029707,0.008855,0.009184,6295.220489,4880.01555,1.000133
"theta_zsn_t[0, 128]",1.347723,0.613736,0.184689,2.520289,0.006611,0.00739,8708.821501,5616.428795,1.00027
"theta_zsn_t[0, 129]",0.003938,0.103806,-0.186497,0.205092,0.001259,0.001225,6932.278047,5793.208331,1.000602
"theta_zsn_t[0, 130]",0.062235,0.346617,-0.602963,0.69119,0.003862,0.004852,8529.433248,4677.871641,1.001797
"theta_zsn_t[0, 131]",0.24829,0.123859,0.023022,0.483593,0.001359,0.001618,8905.722083,5625.415855,1.001665
"theta_zsn_t[0, 132]",0.074047,0.81534,-1.412585,1.629538,0.008494,0.009934,9241.530904,5927.94261,1.000341
"theta_zsn_t[0, 133]",0.197215,0.379749,-0.519974,0.895091,0.004775,0.005181,6664.463162,5294.120987,1.000319
"theta_zsn_t[0, 134]",0.388355,0.226404,-0.035144,0.804852,0.003337,0.00399,5379.296153,4258.699537,1.000154
"theta_zsn_t[0, 135]",-0.731442,0.161249,-1.042138,-0.43111,0.001709,0.002111,9156.501945,5606.807396,1.00052
"theta_zsn_t[0, 136]",-0.676774,0.167169,-0.986086,-0.35735,0.001827,0.001996,8616.926883,5887.409977,1.000027
"theta_zsn_t[0, 137]",2.388487,0.302788,1.805215,2.955687,0.005092,0.004664,3713.600257,3475.600036,1.001906
"theta_zsn_t[0, 138]",2.434474,0.230154,2.012845,2.873997,0.003303,0.002845,5019.761153,4615.191052,1.000087
"theta_zsn_t[0, 139]",2.413446,0.398434,1.576775,3.10359,0.011331,0.007036,1384.299721,1615.788257,1.003819
"theta_zsn_t[0, 140]",0.357499,0.072415,0.219862,0.491048,0.000836,0.000806,7496.867961,5971.657288,1.000384
"theta_zsn_t[0, 141]",0.401142,0.177703,0.078887,0.744872,0.001859,0.002135,9621.74483,5742.332168,1.000834
"theta_zsn_t[0, 142]",0.34938,0.18273,0.017642,0.699011,0.001941,0.002535,9515.476173,5097.827029,1.000299
"theta_zsn_t[0, 143]",0.421677,0.122507,0.193385,0.654064,0.001594,0.001544,5991.366673,5546.863257,1.000349
"theta_zsn_t[0, 144]",0.411515,0.119496,0.187917,0.641629,0.00134,0.00147,8019.065443,5626.965103,1.000785
"theta_zsn_t[0, 145]",0.296428,0.073913,0.159797,0.436955,0.000877,0.000871,7117.666052,5310.66627,1.000862
"theta_zsn_t[0, 146]",0.362049,0.172193,0.051661,0.691824,0.001809,0.002404,9568.37056,5108.829264,1.000337
"theta_zsn_t[0, 147]",0.20387,0.783037,-1.272162,1.661054,0.008355,0.009312,8811.245309,5823.364578,1.000043
"theta_zsn_t[0, 148]",0.464978,0.255359,0.003113,0.947754,0.003231,0.005008,7832.191157,4038.21151,1.000865
"theta_zsn_t[0, 149]",0.47693,0.148265,0.190728,0.747004,0.001574,0.002093,8954.432029,5648.638264,1.000397
"theta_zsn_t[0, 150]",0.423037,0.095323,0.238041,0.595019,0.00109,0.001045,7632.077792,6181.053048,1.000041
"theta_zsn_t[0, 151]",0.749195,0.111613,0.545103,0.969268,0.001721,0.001177,4230.861592,5200.728163,1.000381
"theta_zsn_t[0, 152]",0.866142,0.253214,0.40398,1.369242,0.003068,0.003532,7082.124142,5346.594638,0.999982
"theta_zsn_t[0, 153]",0.714052,0.212251,0.346755,1.137071,0.002335,0.002751,9139.420922,4847.318641,1.000997
"theta_zsn_t[0, 154]",0.758141,0.206148,0.371572,1.12675,0.002267,0.00281,8977.728119,5122.409412,1.000462
"theta_zsn_t[0, 155]",0.576158,0.330802,-0.059097,1.177083,0.003565,0.004321,8743.592057,5350.494089,1.000498
"theta_zsn_t[0, 156]",0.898843,0.819033,-0.732238,2.337186,0.008773,0.009519,8819.48743,6008.554817,1.000112
"theta_zsn_t[0, 157]",0.809095,0.811314,-0.735103,2.30917,0.009024,0.009608,8173.149297,5912.668744,1.000141
"theta_zsn_t[0, 158]",0.753869,0.145145,0.490351,1.030665,0.001526,0.001777,9052.596081,5525.518018,1.000434
"theta_zsn_t[0, 159]",1.047665,0.10418,0.85746,1.247634,0.001375,0.001113,5745.230343,5368.343071,1.00032
"theta_zsn_t[0, 160]",1.230876,0.158617,0.93058,1.530901,0.00199,0.002076,6392.397467,5263.481453,1.001616
"theta_zsn_t[0, 161]",1.010325,0.246179,0.570383,1.478138,0.002812,0.004366,9061.81994,4770.298596,1.000129
"theta_zsn_t[0, 162]",0.900391,0.231509,0.488537,1.334271,0.002623,0.003174,8928.786876,4912.09705,1.0004
"theta_zsn_t[0, 163]",1.465318,0.181566,1.12404,1.804861,0.002327,0.002237,6130.906707,5029.722083,0.999894
"theta_zsn_t[0, 164]",0.586606,0.806474,-0.934859,2.117399,0.009331,0.009176,7568.410602,5724.782872,1.000628
"theta_zsn_t[0, 165]",0.80764,0.136792,0.551815,1.070755,0.001812,0.001493,5728.922496,5317.604517,1.000516
"theta_zsn_t[0, 166]",0.75916,0.827417,-0.805075,2.284424,0.009125,0.009922,8340.289831,5742.365615,1.000746
"theta_zsn_t[0, 167]",0.764298,0.149721,0.46779,1.033774,0.0017,0.002003,7781.629196,4918.649839,1.000881
"theta_zsn_t[0, 168]",1.092326,0.163462,0.788889,1.413242,0.002382,0.002905,4903.9282,4250.656857,1.001425
"theta_zsn_t[0, 169]",1.364264,0.108585,1.16589,1.573075,0.001533,0.001212,5057.583694,5729.285782,1.000132
"theta_zsn_t[0, 170]",1.380902,0.172685,1.043238,1.693736,0.003041,0.00223,3247.774476,4121.16141,1.000287
"theta_zsn_t[0, 171]",1.523585,0.196214,1.155961,1.889246,0.002641,0.002918,5709.61849,5056.092703,1.001118
"theta_zsn_t[0, 172]",0.789593,0.224135,0.387393,1.2162,0.002549,0.00302,8544.910989,5063.62591,1.000095
"theta_zsn_t[0, 173]",1.42368,0.164671,1.117008,1.732723,0.003809,0.001953,1896.85069,3127.653007,1.000667
"theta_zsn_t[0, 174]",1.002692,0.22694,0.608328,1.452869,0.00253,0.002758,8533.073795,5635.012252,1.00101
"theta_zsn_t[0, 175]",0.626656,0.195501,0.265942,1.000308,0.00234,0.002387,7270.740034,5347.477233,1.000281
"theta_zsn_t[0, 176]",0.975365,0.639591,-0.294394,2.108913,0.008947,0.007829,5321.194501,4718.962846,1.000783
"theta_zsn_t[0, 177]",0.880711,0.229052,0.47161,1.310767,0.002587,0.003092,8592.852288,5425.165601,1.000031
"theta_zsn_t[0, 178]",1.142174,0.24479,0.713462,1.61839,0.002724,0.003369,9000.861654,5742.633041,0.999757
"theta_zsn_t[0, 179]",0.249314,0.797614,-1.266552,1.73015,0.008871,0.009055,8127.679285,4608.163653,1.000498
"theta_zsn_t[0, 180]",0.71026,0.215625,0.31524,1.118731,0.002355,0.002953,9354.866767,4967.42431,1.00061
"theta_zsn_t[0, 181]",1.571223,0.154457,1.287748,1.871212,0.002324,0.001829,4517.511756,5234.513109,1.00023
"theta_zsn_t[0, 182]",1.045206,0.172696,0.740402,1.376478,0.002362,0.002059,5526.336203,5422.803894,1.000069
"theta_zsn_t[0, 183]",0.843171,0.230046,0.430134,1.281181,0.002671,0.003294,8066.134111,4961.963218,1.000662
"theta_zsn_t[0, 184]",1.343638,0.260305,0.871928,1.82804,0.002953,0.003492,8535.753332,5231.112783,1.000559
"theta_zsn_t[0, 185]",1.48386,0.660688,0.209983,2.691174,0.010647,0.009726,4084.270089,4443.543176,1.000897
"theta_zsn_t[0, 186]",0.153203,0.065074,0.030271,0.275226,0.000764,0.00068,7255.469204,6122.447197,0.999897
"theta_zsn_t[0, 187]",0.323327,0.170993,0.011293,0.658445,0.001837,0.002158,8959.350664,5293.238783,0.999956
"theta_zsn_t[0, 188]",0.165578,0.797594,-1.421203,1.643744,0.008409,0.009413,9051.739862,5877.118175,1.000009
"theta_zsn_t[0, 189]",0.337004,0.137895,0.076961,0.590506,0.001377,0.001753,10299.629923,5491.173443,1.000019
"theta_zsn_t[0, 190]",0.384838,0.18493,0.038922,0.732577,0.001835,0.002191,10415.70922,6032.444891,1.00071
"theta_zsn_t[0, 191]",0.20409,0.20147,-0.164855,0.583456,0.002492,0.003166,7292.903294,4635.923086,1.00061
"theta_zsn_t[0, 192]",0.268103,0.128788,0.035057,0.515668,0.00159,0.002089,6960.647942,4592.662989,0.999949
"theta_zsn_t[0, 193]",0.415234,0.08602,0.254397,0.576571,0.001298,0.001016,4389.942607,4914.393987,1.000432
"theta_zsn_t[0, 194]",0.420131,0.183682,0.086022,0.777651,0.001904,0.002398,9836.118084,5034.937373,1.000422
"theta_zsn_t[0, 195]",0.711446,0.804852,-0.782826,2.220434,0.009398,0.009293,7398.775199,6131.186287,1.000766
"theta_zsn_t[0, 196]",0.540649,0.155694,0.252508,0.834973,0.001689,0.001787,9241.237494,5502.760885,1.000183
"theta_zsn_t[0, 197]",0.548392,0.189247,0.203507,0.899689,0.002055,0.00248,9017.654928,5337.708906,0.999835
"theta_zsn_t[0, 198]",0.261477,0.797073,-1.213249,1.802283,0.008401,0.009109,9044.267192,5994.446778,1.000155
"theta_zsn_t[0, 199]",0.395767,0.119127,0.159167,0.610346,0.001361,0.001441,7774.755954,5435.939883,1.000404
"theta_zsn_t[0, 200]",0.738862,0.109643,0.531411,0.94224,0.00139,0.001221,6267.325867,5534.80384,1.000166
"theta_zsn_t[0, 201]",0.843167,0.194762,0.470399,1.197311,0.003134,0.002809,3933.732072,4373.960105,1.002068
"theta_zsn_t[0, 202]",0.817787,0.221502,0.406993,1.235241,0.002397,0.002898,9440.276783,5208.918892,1.000577
"theta_zsn_t[0, 203]",0.647362,0.199127,0.283626,1.027921,0.002101,0.002652,9716.469879,5522.002867,1.000307
"theta_zsn_t[0, 204]",0.517939,0.810248,-1.08574,1.985053,0.009381,0.009604,7531.755016,5728.182549,1.000953
"theta_zsn_t[0, 205]",0.439436,0.180594,0.111668,0.791585,0.001844,0.002564,10134.472296,4423.271847,1.001627
"theta_zsn_t[0, 206]",0.613547,0.206361,0.242385,1.013438,0.002137,0.002834,10141.972829,5122.390396,1.000438
"theta_zsn_t[0, 207]",0.81547,0.137928,0.569203,1.08397,0.001771,0.001545,6060.052552,5833.90502,1.000583
"theta_zsn_t[0, 208]",0.178499,0.655092,-1.051235,1.411301,0.006355,0.008591,10831.623402,5567.281375,1.000135
"theta_zsn_t[0, 209]",0.476049,0.184643,0.136975,0.823153,0.001931,0.002371,9476.067989,5760.969202,1.000941
"theta_zsn_t[0, 210]",1.401785,0.196508,1.031347,1.775439,0.002662,0.002713,5548.209564,4962.048544,1.000403
"theta_zsn_t[0, 211]",0.94563,0.215462,0.559719,1.3615,0.002346,0.002712,9007.18519,5624.530332,1.000134
"theta_zsn_t[0, 212]",-0.951559,0.123295,-1.186531,-0.721806,0.001503,0.001596,6711.135891,5412.305632,1.000185
"theta_zsn_t[0, 213]",-2.515523,0.244753,-2.952089,-2.038093,0.003212,0.002725,5917.048134,6122.580608,1.001234
"theta_zsn_t[0, 214]",-0.989534,0.118452,-1.21417,-0.768055,0.001413,0.001402,7283.764601,5286.891065,1.000211
"theta_zsn_t[0, 215]",0.262039,0.137359,0.011352,0.5267,0.00139,0.001843,9988.557281,5700.870288,1.000577
"theta_zsn_t[0, 216]",-2.581967,0.181414,-2.911143,-2.235246,0.002294,0.002066,6354.966772,5709.351341,1.000427
"theta_zsn_t[0, 217]",-1.943463,0.164327,-2.256748,-1.639613,0.001971,0.001999,6987.389856,5515.873466,1.000163
"theta_zsn_t[0, 218]",-2.116722,0.163347,-2.42741,-1.816956,0.001949,0.001991,7043.272397,4496.605455,1.00172
"theta_zsn_t[0, 219]",-1.197678,0.138929,-1.449881,-0.932528,0.001631,0.001735,7697.67953,5247.93906,1.00084
"theta_zsn_t[0, 220]",0.557331,0.152339,0.278474,0.845058,0.001546,0.001969,10152.723472,6143.809053,1.000431
"theta_zsn_t[0, 221]",0.161964,0.259719,-0.335013,0.630908,0.004443,0.003596,3614.58157,4092.678902,1.000799
"theta_zsn_t[0, 222]",0.980665,0.225429,0.562714,1.400352,0.002464,0.002916,8931.148267,5237.039351,1.001043
"theta_zsn_t[0, 223]",1.101283,0.239464,0.684745,1.567268,0.002597,0.003298,9283.982954,4967.157467,1.000599
"theta_zsn_t[0, 224]",0.996474,0.218446,0.617152,1.4299,0.002356,0.003078,9493.127872,5402.122767,1.000241
"theta_zsn_t[0, 225]",0.955761,0.226189,0.538769,1.381242,0.002397,0.002884,9831.514447,5400.731532,1.000424
"theta_zsn_t[0, 226]",0.224901,0.177163,-0.099289,0.557302,0.001853,0.002474,9515.399458,5530.098965,1.000844
"theta_zsn_t[0, 227]",-2.467497,0.194717,-2.834417,-2.112241,0.002225,0.002374,7650.530978,6008.900261,1.000287
"theta_zsn_t[0, 228]",-1.342397,0.155796,-1.62635,-1.034987,0.001565,0.001825,9948.146915,5959.446289,1.000002
"theta_zsn_t[0, 229]",-1.058103,0.154498,-1.355849,-0.769484,0.001745,0.001908,7999.247937,5255.963078,1.000169
"theta_zsn_t[0, 230]",-1.545332,0.146433,-1.823758,-1.274642,0.0016,0.001791,8345.990138,5845.964759,1.000198
"theta_zsn_t[0, 231]",-2.22521,0.164115,-2.532028,-1.915204,0.002195,0.001866,5542.459978,5759.003153,1.000644
"theta_zsn_t[0, 232]",-1.013012,0.070587,-1.140975,-0.876883,0.001053,0.000757,4514.172236,4715.866177,1.000519
"theta_zsn_t[0, 233]",-0.558347,0.061277,-0.675154,-0.443692,0.000759,0.000649,6530.845285,5814.033387,1.000378
"theta_zsn_t[0, 234]",-0.45061,0.080927,-0.597338,-0.29426,0.000899,0.000905,8099.849606,6212.64738,1.000676
"theta_zsn_t[0, 235]",-0.917268,0.102521,-1.10888,-0.724486,0.001201,0.001105,7297.335318,5877.264656,1.001271
"theta_zsn_t[0, 236]",-0.371386,0.058664,-0.483651,-0.26117,0.000697,0.00068,7090.218442,5757.35922,1.000883
"theta_zsn_t[0, 237]",-0.434205,0.148903,-0.718398,-0.152496,0.001504,0.00162,9837.913722,5757.644775,1.000346
"theta_zsn_t[0, 238]",-0.285341,0.070157,-0.416056,-0.154717,0.000834,0.00078,7096.498002,5996.960363,1.000736
"theta_zsn_t[0, 239]",-0.138265,0.06985,-0.264327,0.000593,0.000772,0.000781,8240.322463,5993.404469,1.000489
"theta_zsn_t[0, 240]",-0.372485,0.134159,-0.636923,-0.129428,0.001486,0.00159,8158.2567,5735.400114,1.001254
"theta_zsn_t[0, 241]",-0.271306,0.107937,-0.463111,-0.057387,0.001113,0.001256,9405.813325,6093.028348,1.000252
"theta_zsn_t[0, 242]",-0.043728,0.091068,-0.206303,0.137403,0.000933,0.001121,9583.304639,6279.518787,1.000024
"theta_zsn_t[0, 243]",0.021964,0.158917,-0.286251,0.313542,0.00192,0.001965,7085.466708,4956.433861,1.000342
"theta_zsn_t[0, 244]",0.023321,0.223563,-0.394952,0.456202,0.002369,0.003144,9331.877812,5392.851348,1.000214
"theta_zsn_t[0, 245]",0.049035,0.529448,-0.934553,1.032404,0.005835,0.007259,8616.571086,5300.7316,1.000036
"theta_zsn_t[0, 246]",0.14203,0.146481,-0.131884,0.412596,0.001649,0.001807,8015.323618,5250.184988,1.000082
"theta_zsn_t[0, 247]",0.15919,0.224398,-0.25903,0.589317,0.0025,0.003654,8573.726381,4726.470599,0.999971
"theta_zsn_t[0, 248]",0.194055,0.153478,-0.104712,0.484272,0.00243,0.002469,4265.942286,3657.203154,1.001167
"theta_zsn_t[0, 249]",0.390541,0.090145,0.216787,0.555639,0.001375,0.001016,4355.171586,5648.375079,1.000884
"theta_zsn_t[0, 250]",0.469277,0.103413,0.287449,0.677974,0.001066,0.001126,9567.94572,6221.826907,1.000578
